PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
522573,MIDWEST DIALYSIS - 27TH ST BRANCH,3120 S 27TH ST,,MILWAUKEE,WI,53215,4146721006,Profit,Y,Y,522573,42.9879467,-87.9480113
522574,KENOSHA KIDNEY DIALYSIS,6125 GREEN BAY RD,SUITE 200,KENOSHA,WI,53142,2626521776,Profit,Y,N,522574,42.579703,-87.883355
522575,AMERY DIALYSIS OF DAVITA,970 ELDEN AVE,,AMERY,WI,54001,7152684288,Profit,Y,Y,522575,45.2938855,-92.363744
522577,DAVITA - HUMBOLDT RIDGE,2211 N HUMBOLDT BLVD,,MILWAUKEE,WI,53212,4143367200,Profit,Y,N,522577,43.059265,-87.898375
522578,DAVITA - OAK CREEK,"8201 S HOWELL AVE, SUITE 600",,OAK CREEK,WI,53154,4147623784,Profit,Y,N,522578,42.8941994,-87.9120205
522579,PURITY DIALYSIS - GERMANTOWN,W175 N11056 STONEWOOD DR,,GERMANTOWN,WI,53022,2622513044,Profit,Y,N,522579,43.2198418,-88.1265788
522580,FMC - HAYWARD,10342 DYNO DR,,HAYWARD,WI,54843,7156343220,Profit,Y,N,522580,46.0095224,-91.4833927
522581,MIDWEST KIDNEY CARE - WAUKESHA,111 ANN ST,,WAUKESHA,WI,53188,2625426179,Profit,Y,Y,522581,43.012333,-88.235274
523300,CHILDRENS HOSPITAL OF WI,DIALYSIS UNIT - MAIL STATION 604,"9000 W WISCONSIN AVE, BOX 1997",MILWAUKEE,WI,53201,4142662840,Non-Profit,Y,Y,523300,43.03,-87.92
523500,GUNDERSEN LUTHERAN SAT DIALYSIS- PRAIRIE DU CHIEN,610 E TAYLOR ST,,PRAIRIE DU CHIEN,WI,53821,6083263325,Non-Profit,Y,N,523500,43.0440014,-91.1392805
523505,GUNDERSEN LUTHERAN RENAL DIALYSIS- TOMAH,321 BUTTS AVE,,TOMAH,WI,54660,6083740280,Non-Profit,Y,N,523505,43.984169,-90.5154529
523506,FOND DU LAC DIALYSIS CTR,101 S PIONEER RD,,FOND DU LAC,WI,54935,9209232333,Non-Profit,Y,N,523506,43.774439,-88.480041
523510,ST JOSEPHS DIALYSIS - WISCONSIN RAPIDS,1041B HILL ST,,WISCONSIN RAPIDS,WI,54494,7154220550,Non-Profit,Y,N,523510,44.3817908,-89.8271067
523515,MAYO DIALYSIS - BARRON,1222 WOODLAND AVE,,BARRON,WI,54812,7155371345,Non-Profit,Y,N,523515,45.397388,-91.840564
523516,WAUSAU KIDNEY CENTER,"2600 STEWART AVENUE, SUITE 144",,WAUSAU,WI,54401,7158458454,Non-Profit,Y,Y,523516,44.958623,-89.668614
523517,GUNDERSEN LUTHERAN SAT - VIROQUA,"407 S MAIN ST, STE 300",,VIROQUA,WI,54665,6086374376,Non-Profit,Y,N,523517,43.5475456,-90.8883678
523518,WAUPACA KIDNEY CENTER,190 GRAND SEASONS DR,,WAUPACA,WI,54981,7152583401,Non-Profit,Y,N,523518,44.358344,-89.119614
523519,MAYO DIALYSIS - LA CROSSE,191 THEATRE ROAD,,ONALASKA,WI,54650,6083925011,Non-Profit,Y,N,523519,43.879821,-91.1977689
523520,RHINELANDER DIALYSIS CENTER,"232 S COURTNEY ST, SUITE 2",,RHINELANDER,WI,54501,7153658080,Non-Profit,Y,N,523520,45.6356024,-89.4135156
523522,MAYO CLINIC DIALYSIS - LONDON ROAD,3845 LONDON ROAD,,EAU CLAIRE,WI,54701,7158383872,Non-Profit,Y,N,523522,44.7753716,-91.4623816
523523,WHEATON FRANCISCAN - ALL SAINTS DIALYSIS WEST,DIALYSIS WEST,1139 WARWICK WAY,RACINE,WI,53406,2626877558,Non-Profit,Y,N,523523,42.736631,-87.8647961
523524,ST JOSEPHS HOSP - STANLEY DIALYSIS CTR,1120 PINE STREET,,STANLEY,WI,54768,7156446179,Non-Profit,Y,N,523524,44.9538569,-90.9194377
523525,SACRED HEART DIALYSIS AT ST JOSEPHS HOSP,2661 COUNTY TRUNK I,,CHIPPEWA FALLS,WI,54729,7157263740,Non-Profit,Y,N,523525,44.8823607,-91.4138061
523526,LAKEVIEW MEDICAL CTR SATELLITE DIALYSIS,819 ASH STREET,,SPOONER,WI,54801,7156355303,Non-Profit,Y,N,523526,45.8259338,-91.8970281
523527,ASPIRUS HOSP DIALYSIS CTR,3000 WESTHILL DR,SUITE 106,WAUSAU,WI,54401,7158470019,Non-Profit,Y,Y,523527,44.968774,-89.673715
523528,GUNDERSEN LUTHERAN SAT - ONALASKA,3075 SOUTH KINNEY COULEE RD,,ONALASKA,WI,54650,6087751360,Non-Profit,Y,N,523528,43.874125,-91.187735
523529,LANGLADE HOSPITAL DIALYSIS,112 EAST 5TH AVE,,ANTIGO,WI,54409,7156239777,Non-Profit,Y,N,523529,45.1403166,-89.1389884
523530,GUNDERSEN LUTH DIALYSIS-BLACK RIVER FALLS,711 W ADAMS STREET,,BLACK RIVER FALLS,WI,54615,7152843676,Non-Profit,Y,N,523530,44.3023403,-90.854897
530002,CCMH DIALYSIS UNIT,501 S BURMA,,WESTON,WY,82716,3076881981,Non-Profit,Y,N,530002,44.5926135,-105.6612202
530006,MEMORIAL DIALYSIS,1401 W 5TH ST,,SHERIDAN,WY,82801,3076721191,Non-Profit,Y,N,530006,44.808659,-106.975756
530011,MEM HOSP OF SWEETWATER COUNTY/DIALYSIS,1200 COLLEGE DRIVE,,ROCK SPRINGS,WY,82901,3073528216,Non-Profit,Y,N,530011,41.5920491,-109.2435413
530016,BIG HORN REGIONAL DIALYSIS,707 SHERIDAN AVENUE,,CODY,WY,82414,3075782223,Non-Profit,Y,N,530016,0,0
530025,IVINSON MEMORIAL HOSP - DIALYSIS CENTER,255 N 30TH STREET,,LARAMIE,WY,82072,3077422141,Non-Profit,Y,N,530025,0,0
532501,CHEYENNE DIALYSIS (FMC),1111 LOGAN AVENUE,,CHEYENNE,WY,82001,3076326457,Profit,Y,Y,532501,41.136392,-104.793683
532503,WIND RIVER DIALYSIS CENTER,11 SHIPTON LANE,,FORT WASHAKIE,WY,82514,3073322998,Non-Profit,Y,N,532503,43.0004856,-108.8753724
532504,WYOMING KIDNEY CENTER,1141 WILKINS CIRCLE,,CASPER,WY,82601,3074723700,Profit,Y,Y,532504,42.8622876,-106.3356451
533501,EVANSTON REGIONAL HOSPITAL/DIALYSIS,112 YELLOWCREEK RD,,EVANSTON,WY,82930,3074448231,Profit,Y,N,533501,41.254551,-110.9688051
552501,ADVANCED DIALYSIS CENTER,3932 DOWNING AVENUE,,BALDWIN PARK,CA,91706,6268563333,Profit,Y,N,552501,34.086538,-117.955986
552502,RAI-EAST FIRST STREET-TUSTIN,535 E. FIRST STREET,,TUSTIN,CA,92780,7147301428,Profit,Y,N,552502,33.746289,-117.818378
552503,FMC SANTA  ROSA NORTH,487 AVIATION BLVD. SUITE 110,,SANTA ROSA,CA,95403,7075681755,Profit,Y,N,552503,38.517668,-122.791637
552504,TOKAY DIALYSIS CENTER,312 SOUTH FAIRMONT AVENUE SUITE A,,LODI,CA,95240,2093695418,Profit,Y,N,552504,38.1293055,-121.2857847
552505,PALM BLUFF DIALYSIS CENTER,770 WEST PINEDALE AVE,,FRESNO,CA,93711,5594388512,Profit,Y,N,552505,36.8453293,-119.8070366
552506,FMC-IRWINDALE,"12711 RAMONA BLVD., SUITE 111",,IRWINDALE,CA,91706,6268563944,Profit,Y,N,552506,34.078855,-117.994678
552507,"KIDNEY CENTER OF SHERMAN OAKS, INC.","4955 VAN NUYS BLVD., SUITE 111",,SHERMAN OAKS,CA,91403,8182855913,Profit,Y,N,552507,34.160761,-118.449102
552508,FMC-WOODLAND HILLS DIALYSIS CENTER,"19836 VENTURA BLVD., SUITE C",,WOODLAND HILLS,CA,91364,8187139040,Profit,Y,N,552508,34.171666,-118.565085
552509,DAVITA-WHITTIER DIALYSIS CENTER,"10055 WHITTWOOD DRIVE, SUITE A",,WHITTIER,CA,90603,5629471808,Profit,Y,Y,552509,33.9451348,-117.9992942
552510,CREEKSIDE DIALYSIS CENTER,141 PARKER STREET,,VACAVILLE,CA,95688,7074531325,Profit,Y,N,552510,38.3579272,-121.9898191
552511,DAVITA-ROSEMEAD SPRINGS DIALYSIS CENTER,3212 ROSEMEAD BLVD.,,EL MONTE,CA,91731,6262802080,Profit,Y,N,552511,34.066643,-118.066007
552512,FMC DIABLO BRENTWOOD,4510 OHARA AVENUE SUITE B,,BRENTWOOD,CA,94513,9255137135,Non-Profit,Y,N,552512,37.938526,-121.700458
552513,COLLEGE DIALYSIS,6535 UNIVERSITY AVENUE,,SAN DIEGO,CA,92115,6192878796,Profit,Y,Y,552513,32.7553146,-117.0552242
552514,WELLBOUND OF MENLO PARK  LLC,927 HAMILTON AVENUE,,MENLO PARK,CA,94025,6505660180,Profit,N,Y,552514,0,0
552515,CARMEL MOUNTAIN DIALYSIS,"9850 CARMEL MOUNTAIN ROAD,  A-D",,SAN DIEGO,CA,92129,8585381083,Profit,Y,Y,552515,32.9601081,-117.1152104
552516,FMC-RANCHO,"11031 VIA FRONTERA, SUITE C",,SAN DIEGO,CA,92127,8583850700,Profit,Y,N,552516,33.0122135,-117.0925325
552517,ARROYO DIALYSIS CENTER,"1111 S. ARROYO PARKWAY, SUITE 150",,PASADENA,CA,91105,6264419500,Profit,Y,Y,552517,34.1268923,-118.1634241
552518,COSTA MESA DIALYSIS,1590 SCENIC AVENUE,,COSTA MESA,CA,92626,7145409401,Profit,Y,N,552518,33.6995085,-117.9249801
552519,DCI RANCHO DIALYSIS CLINIC,10294 ROCKINGHAM DRIVE,,SACRAMENTO,CA,95827,9168571819,Non-Profit,Y,N,552519,38.57362,-121.307365
552520,BANNING DIALYSIS,6090 W. RAMSEY STREET,,BANNING,CA,92220,9518454494,Profit,Y,Y,552520,33.928726,-116.943565
552521,WHITE LANE DIALYSIS,"7701 WHITE LANE, SUITE D",,BAKERSFIELD,CA,93309,6613967158,Profit,Y,Y,552521,35.3181245,-119.088709
552522,RAI CHADBOURNE,490 CHADBOURNE ROAD STE D,,FAIRFIELD,CA,94534,7074349088,Profit,Y,N,552522,38.233654,-122.0837543
552523,STOCKTON HOME DIALYSIS CENTER,545 EAST CLEVELAND STREET #A,,STOCKTON,CA,95204,2099449055,Profit,N,Y,552523,0,0
552524,WELLBOUND OF MODESTO,1315 TENTH STREET #100,,MODESTO,CA,95354,2092384080,Profit,N,Y,552524,0,0
552525,FMC-SAN FERNANDO,"451 S. BRAND BLVD., SUITE 100",,SAN FERNANDO,CA,91340,8188379980,Profit,Y,N,552525,34.2800376,-118.4424098
552526,CALIFORNIA KIDNEY CARE CENTER,"1400 S. GRAND AVENUE, SUITE 105",,LOS ANGELES,CA,90015,2138671111,Profit,Y,Y,552526,34.036738,-118.2651
552527,RAI-HARBOR BLVD.-GARDEN GROVE,"12761 HARBOR BLVD., SUITE I-3",,GARDEN GROVE,CA,92840,7145393122,Profit,Y,Y,552527,33.777681,-117.915961
552528,TURLOCK DIALYSIS CLINIC,50 WEST SYRACUSE AVENUE,,TURLOCK,CA,95380,2096567299,Profit,Y,N,552528,37.501301,-120.849791
552529,ELK GROVE DIALYSIS,9281 OFFICE PARK CIRCLE #105,,ELK GROVE,CA,95758,9166910480,Profit,Y,N,552529,0,0
552530,SOUTH CHICO DIALYSIS CENTER,2345 FOREST AVENUE,,CHICO,CA,95928,5308942180,Profit,Y,N,552530,39.7184529,-121.798067
552532,FMC-SOUTH BAY,1221 W. PACIFIC COAST HIGHWAY,,HARBOR CITY,CA,90710,3105391221,Profit,Y,N,552532,33.79048,-118.298762
552533,MARYSVILLE DIALYSIS CENTER,1015 8TH STREET,,MARYSVILLE,CA,95901,5307419801,Profit,Y,Y,552533,39.144501,-121.59925
552534,COLUSA INDIAN HEALTH CLINIC DIALYSIS,3710 HIGHWAY 45 SUITE A,,COLUSA,CA,95932,5304583707,Non-Profit,Y,N,552534,39.2503207,-122.0314768
552535,CONCORD DIALYSIS CENTER,2300 STANWELL DRIVE SUITE C,,CONCORD,CA,94520,9256777492,Profit,Y,N,552535,37.980582,-122.049571
552536,SATELLITE DIALYSIS - CENTRAL MODESTO,"1315 10TH STREET, SUITE 300",,MODESTO,CA,95354,2092384087,Non-Profit,Y,N,552536,37.643747,-121.004698
552537,DCI REDDING,180 NORTHPOINT DRIVE,,REDDING,CA,96003,5302461140,Non-Profit,Y,Y,552537,40.613054,-122.37664
552538,MOHAN DIALYSIS CENTER OF GLENDORA,638 S. GLENDORA AVENUE,,GLENDORA,CA,91740,6269145553,Profit,Y,N,552538,34.127543,-117.863471
552539,WELLBOUND OF EMERYVILLE,2000 POWELL STREET SUITE 140,,EMERYVILLE,CA,94608,5109859660,Profit,N,Y,552539,37.838132,-122.300856
552540,RAI SECRET RAVINE PARKWAY,1451 SECRET RAVINE PARKWAY SUITE 130,,ROSEVILLE,CA,95661,9167734000,Profit,Y,Y,552540,38.764868,-121.24353
552541,DAVITA-CITRUS VALLEY DIALYSIS,894 HARDT STREET,,SAN BERNARDINO,CA,92408,9093886608,Profit,Y,N,552541,34.072945,-117.266819
552542,RAI ELK GROVE BLVD.,8139 ELK GROVE BOULEVARD SUITE 200,,ELK GROVE,CA,95758,9164783520,Profit,Y,Y,552542,38.409859,-121.407075
552543,HOME DIALYSIS THERAPIES OF SAN DIEGO-NORTH,"10672 WEXFORD STREET, SUITE 250",,SAN DIEGO,CA,92131,8585493400,Profit,N,Y,552543,32.9389446,-117.0979303
552544,DAVITA-CROSSROADS DIALYSIS CENTER,3214 YORBA LINDA BLVD.,,FULLERTON,CA,92831,7145776940,Profit,Y,Y,552544,33.8885865,-117.8688569
552545,ANAHEIM HILLS DIALYSIS CENTER,4201 E. LA PALMA AVENUE,,ANAHEIM,CA,92807,7149962900,Profit,Y,N,552545,33.859748,-117.825529
552546,HOME DIALYSIS THERAPIES OF SAN DIEGO-SOUTH,"678 3RD AVENUE, SUITE 210",,CHULA VISTA,CA,91910,6194220003,Profit,N,Y,552546,32.628566,-117.075607
552547,"CANYON COUNTRY DIALYSIS CENTER, LLC","18520 VIA PRINCESSA, BUILDING C-1",,CANYON COUNTRY,CA,91387,6612985300,Profit,Y,N,552547,34.4032772,-118.4593144
552548,DAVITA-ONTARIO DIALYSIS,"1950-A GROVE AVENUE, SUITE 101",,ONTARIO,CA,91761,9099305566,Profit,Y,N,552548,34.037985,-117.629656
552549,UNIVERSITY DIALYSIS CENTER,"777 CAMPUS COMMON ROAD, SUITE 100",,SACRAMENTO,CA,95825,9169200877,Profit,Y,N,552549,38.570314,-121.417401
552550,WELLBOUND OF SANTA ROSA,2301 CIRCADIAN WAY SUITE B,,SANTA ROSA,CA,95407,7075413410,Profit,N,Y,552550,38.4219579,-122.753843
552551,DAVITA-DIALYSIS CENTER OF CAMARILLO,"2438 N. PONDEROSA DRIVE, SUITE C-101",,CAMARILLO,CA,93010,8057640171,Profit,Y,Y,552551,34.241271,-119.02192
552552,"SAN DIMAS DIALYSIS CENTER, INC.","1335 CYPRESS STREET, SUITE 102",,SAN DIMAS,CA,91773,9095422802,Profit,Y,Y,552552,34.096229,-117.834022
552553,MAGNOLIA WEST DIALYSIS,11161 MAGNOLIA AVENUE,,RIVERSIDE,CA,92505,9513518090,Profit,Y,N,552553,33.902885,-117.478612
552554,FMC-BRAWLEY,"751 LEGION ROAD, SUITE 100",,BRAWLEY,CA,92227,7603443766,Profit,Y,N,552554,32.960495,-115.553928
552555,WELLBOUND OF STOCKTON LLC,3555 DEER PARK DRIVE SUITE 140,,STOCKTON,CA,95219,2099555630,Profit,N,Y,552555,37.987176,-121.352818
552556,PISMO BEACH DIALYSIS,"320 JAMES WAY, SUITE 110",,PISMO BEACH,CA,93449,8055560577,Profit,Y,N,552556,35.1386898,-120.6249945
552557,RED BLUFF DIALYSIS,2455 SISTER MARY COLUMBA DRIVE,,RED BLUFF,CA,96080,5305270052,Profit,Y,N,552557,40.1485879,-122.221067
552558,WELLBOUND OF MILPITAS LLC,1850 MILMONT DRIVE,,MILPITAS,CA,95035,4089350550,Profit,N,Y,552558,37.4553108,-121.9166501
552559,SATELLITE DIALYSIS,1860 MILMONT DRIVE,,MILPITAS,CA,95035,4089350600,Non-Profit,Y,N,552559,37.4553692,-121.9166819
552560,WELLBOUND OF VALLEJO,480 REDWOOD STREET SUITE 40,,VALLEJO,CA,94590,7075563070,Profit,N,Y,552560,38.1232464,-122.2592339
552561,FMC-LA JOLLA,"4765 CARMEL MOUNTAIN ROAD, SUITE 100",,SAN DIEGO,CA,92130,8587930058,Profit,Y,N,552561,32.9215117,-117.213843
552562,FMC-BAKERSFIELD,"8625 LIBERTY PARK DRIVE, SUITE 102",,BAKERSFIELD,CA,93311,6616640158,Profit,Y,Y,552562,35.341672,-119.099701
552563,ASH TREE DIALYSIS,2666 NORTH GROVE INDUSTRIAL DRIVE SUITE 106,,FRESNO,CA,93727,5592511919,Profit,Y,N,552563,36.7742953,-119.7300295
552564,MADERA DIALYSIS,501 E ALMOND AVENUE,,MADERA,CA,93637,5596649252,Profit,Y,N,552564,36.946149,-120.051193
552565,SAN BERNARDINO VALLEY HOME DIALYSIS CENTER,"1500 N. WATERMAN AVENUE, SUITE B",,SAN BERNARDINO,CA,92404,9093811595,Profit,N,Y,552565,34.127274,-117.279195
552566,FORT BRAGG DIALYSIS DCI,512  CYPRESS STREET,,FORT BRAGG,CA,95437,7079641610,Non-Profit,Y,N,552566,39.432243,-123.798496
552567,TEMPLETON DIALYSIS,"1310 LAS TABLAS ROAD, SUITE 101",,TEMPLETON,CA,93465,8054343473,Profit,Y,Y,552567,35.5544188,-120.7217988
552568,FMC-DIALYSIS SERVICES OF EAST LOS ANGELES,5220 E. TELFORD STREET,,EAST LOS ANGELES,CA,90022,3232692091,Profit,Y,N,552568,34.03436,-118.152416
552569,NATOMAS DIALYSIS,30 G0LDENLAND COURT BUILDING G,,SACRAMENTO,CA,95834,9162856452,Profit,Y,N,552569,38.6387749,-121.5198716
552570,DIXON DIALYSIS SERVICES,"125 NORTH LINCOLN STREET, SUITE B",,DIXON,CA,95620,7076786433,Profit,Y,N,552570,38.445996,-121.837461
552571,NORCO DIALYSIS CENTER,"1901 TOWN AND COUNTRY DRIVE, SUITE 100",,NORCO,CA,92860,9517380185,Profit,Y,N,552571,33.927409,-117.561837
552572,CARQUINEZ DIALYSIS CENTER,125 CORPORATE PLACE SUITE C,,VALLEJO,CA,94590,7075563637,Profit,Y,N,552572,38.0949559,-122.2488365
552573,"AZUSA DIALYSIS CENTER, LLC",312 N. AZUSA AVENUE,,AZUSA,CA,91702,6266331500,Profit,Y,N,552573,34.126802,-117.907206
552574,EAST LOS ANGELES DIALYSIS CENTER,5830 E. WHITTIER BLVD.,,EAST LOS ANGELES,CA,90022,3238878545,Profit,Y,N,552574,34.017581,-118.14515
552575,DAVITA-DIALYSIS CENTER OF VENTURA,"2705 LOMA VISTA ROAD,  SUITE 101",,VENTURA,CA,93003,8056437549,Profit,Y,Y,552575,34.275241,-119.260049
552576,TOKAY HOME DIALYSIS CENTER,777 SOUTH HAM DRIVE SUITE L,,LODI,CA,95242,2093338909,Profit,N,Y,552576,38.125205,-121.288891
552577,SATELLITE DIALYSIS OF STOCKTON,1801 EAST MARCH LANE SUITE A100,,STOCKTON,CA,95210,2094736890,Non-Profit,Y,N,552577,38.003183,-121.287094
552578,YUCAIPA DIALYSIS CENTER,33487 YUCAIPA BLVD.,,YUCAIPA,CA,92399,9097976200,Profit,Y,N,552578,34.032866,-117.074169
552579,LONG BEACH HARBOR (UCLA) DIALYSIS CENTER,1075 E. PACIFIC COAST HIGHWAY,,LONG BEACH,CA,90806,5625991511,Profit,Y,N,552579,33.790269,-118.178779
552580,DAVITA-MAR VISTA,"2020 SANTA MONICA BLVD., SUITE 100 & 120",,SANTA MONICA,CA,90404,3104534900,Profit,Y,Y,552580,34.0318251,-118.4824528
552581,CERES DIALYSIS CENTER,1768 MITCHELL ROAD SUITE 308,,CERES,CA,95307,2095389853,Profit,Y,Y,552581,37.6054041,-120.9387482
552582,WELLBOUND OF SAN MATEO,2000 SOUTH EL CAMINO REAL 2ND FLOOR,,SAN MATEO,CA,94403,6503770882,Profit,N,Y,552582,0,0
552583,"METROPOLITAN DIALYSIS CENTER, LLC",3100 DEL MAR AVENUE,,ROSEMEAD,CA,91770,6262887860,Profit,Y,N,552583,0,0
552584,FMC-DIALYSIS SERVICES OF MID-WILSHIRE,"3545 WILSHIRE BLVD., SUITE 100-103",,LOS ANGELES,CA,90010,2133828864,Profit,Y,N,552584,34.062401,-118.301977
552585,"PERITONEAL DIALYSIS CENTER OF AMERICA, INC.",3112 W. BEVERLY BLVD.,,MONTEBELLO,CA,90640,3237222053,Profit,N,Y,552585,34.0238935,-118.1369015
552586,CLEARLAKE DIALYSIS CENTER,14400 OLYMPIC DRIVE,,CLEARLAKE,CA,95422,7079949785,Profit,Y,N,552586,38.96232,-122.641845
552587,WELLBOUND OF SACRAMENTO,2610 EL PASEO LANE SUITE F19,,SACRAMENTO,CA,95821,9164868005,Profit,N,Y,552587,38.6190922,-121.4011634
552588,DAVITA-BELLFLOWER DIALYSIS CENTER,15736 WOODRUFF AVENUE,,BELLFLOWER,CA,90706,5628043099,Profit,Y,Y,552588,33.890476,-118.116794
552589,DAVITA-NORTH GLENDALE,"1505 WILSON TERRACE, SUITE 190",,GLENDALE,CA,91206,8186378348,Profit,Y,Y,552589,34.149986,-118.231146
552590,QUOTIDIAN DIALYSIS,"1055 E. LA HARBRA BLVD., SUITE 6",,LA HARBRA,CA,90631,5626948520,Profit,N,N,552590,33.932156,-117.934306
552591,WEST SACRAMENTO DIALYSIS CLINIC,3450 INDUSTRIAL BOULEVARD SUITE 100,,WEST SACRAMENTO,CA,95691,9163714947,Profit,Y,Y,552591,38.573695,-121.5604535
552592,STOCKTON KIDNEY CLINIC,1523 EAST MARCH LANE SUITE 200,,STOCKTON,CA,95210,2094723300,Profit,Y,N,552592,38.0026201,-121.2896956
552593,ANTELOPE VALLEY KIDNEY INSTITUTE,"43932 15TH STREET, SUITE 103",,LANCASTER,CA,93534,6619457755,Profit,Y,Y,552593,34.681158,-118.156375
552594,DAVITA-EXETER DIALYSIS,"1116 W. VISALIA ROAD, SUITE 106",,EXETER,CA,93221,5595921025,Profit,Y,N,552594,36.2973466,-119.1541256
552595,FMC-MISSION VIEJO,"23681 VIA LINDA, SUITE E",,MISSION VIEJO,CA,92691,9495870163,Profit,Y,N,552595,33.6192769,-117.675248
552596,ONTARIO DIALYSIS INC.,"1001 W. SIXTH STREET, SUITE A",,ONTARIO,CA,91762,9099840320,Profit,Y,N,552596,34.084869,-117.668283
552597,DAVITA-SANTA FE SPRINGS DIALYSIS,11147 WASHINGTON BLVD.,,SANTA FE SPRINGS,CA,90606,5626950827,Profit,Y,N,552597,33.9722267,-118.0726113
552598,RAI-GOLDENWEST-WESTMINSTER,15330 GOLDENWEST STREET,,WESTMINSTER,CA,92683,7143731543,Profit,Y,Y,552598,33.739609,-118.006239
552599,"MORENO VALLEY REGIONAL DIALYSIS CENTER, LLC","22620 GOLDENCREST DRIVE, SUITE 101-103",,MORENO VALLEY,CA,92553,9516563804,Profit,Y,N,552599,33.9116808,-117.2694981
552600,WELLBOUND OF SAN LEANDRO,1040 DAVIS STREET SUITE 101,,SAN LEANDRO,CA,95477,5103839602,Profit,N,Y,552600,37.7222446,-122.1665032
552601,"SIMI DIALYSIS CENTER, LLC","1407 E. LOS ANGELES AVENUE, SUITE G",,SIMI VALLEY,CA,93065,8053060578,Profit,Y,Y,552601,34.271789,-118.7736724
552602,SAN JOSE AT HOME,4400 STEVENS CREEK BLVD. SUITE 50,,SAN JOSE,CA,95129,4089852011,Profit,N,Y,552602,37.32276,-121.98
552603,JOY OF DIXON DIALYSIS CENTER,1640 NORTH LINCOLN STREET,,DIXON,CA,95620,7076938301,Profit,Y,N,552603,38.46232,-121.835688
552604,WEST ELK GROVE DIALYSIS CENTER,2208 KAUSEN DRIVE SUITE 100,,ELK GROVE,CA,95758,9166835992,Profit,Y,N,552604,38.427605,-121.485547
552605,RAI OAKLAND HOME PROGRAM 1,2710 TELEGRAPH AVENUE #205,,OAKLAND,CA,94612,5104528302,Profit,N,Y,552605,0,0
552606,YOSEMITE STREET DIALYSIS,1650 WEST YOSEMITE AVENUE,,MANTECA,CA,95337,2098245552,Profit,Y,N,552606,37.7973271,-121.2437037
552607,NORTHGATE DIALYSIS CENTER,650 LAS GALLINAS ROAD,,SAN RAFAEL,CA,94903,4154440376,Profit,Y,Y,552607,38.00652,-122.543291
552608,CORNERHOUSE DIALYSIS CENTER,2005 NAGLEE AVENUE,,SAN JOSE,CA,95128,4089980183,Profit,Y,N,552608,37.327986,-121.932641
552609,SATELLITE DIALYSIS OF ORANGE,1518 W. LA VETA AVENUE,,ORANGE,CA,92868,7142859675,Non-Profit,Y,Y,552609,33.7802582,-117.8689084
552611,WALNUT CREEK AT HOME,400 N WIGET LANE,,WALNUT CREEK,CA,94598,9259799732,Profit,N,Y,552611,37.9295441,-122.02861
552612,SUNSET DIALYSIS CENTER,3071 GOLD CANAL DRIVE,,RANCHO CORDOVA,CA,95670,9166388429,Profit,Y,N,552612,38.591722,-121.268055
552613,"DIALYSIS CENTER OF ONTARIO, LLC","2850 INLAND EMPIRE BLVD., SUITE C",,ONTARIO,CA,91764,9094762638,Profit,Y,N,552613,34.069623,-117.591298
552614,BIXBY KNOLLS DIALYSIS,3744 LONG BEACH BLVD.,,LONG BEACH,CA,90807,5624241403,Profit,Y,N,552614,33.825802,-118.1889
552615,PALO ALTO MEDICAL FOUNDATION CAMINO DIVISION,701 EAST EL CAMINO,,MOUNTAIN VIEW,CA,94040,6509347400,,N,Y,552615,37.376381,-122.065213
552616,FMC-LOMA LINDA,"269 E. CAROLINE STREET, SUITE A",,SAN BERNARDINO,CA,92408,9095141008,Profit,Y,Y,552616,34.0614808,-117.279243
552617,MAGNOLIA WEST AT HOME,"11161 MAGNOLIA AVENUE, SUITE B",,RIVERSIDE,CA,92505,9513518090,Profit,N,N,552617,33.902885,-117.478612
552618,SAN MARCOS DIALYSIS CENTER,"2135 MONTIEL ROAD, BLDG. B",,SAN MARCOS,CA,92069,7609750170,Profit,Y,Y,552618,33.131349,-117.117827
552619,WESTBOROUGH DIALYSIS CENTER,925 EL CAMINO REAL,,SOUTH SAN FRANCISCO,CA,94080,6506245433,Profit,Y,N,552619,37.6554484,-122.43496
552620,FOSTER CITY DIALYSIS CENTER,1261 EAST HILLSDALE BLVD #2,,FOSTER CITY,CA,94404,6506389301,Profit,Y,N,552620,0,0
552621,WELLBOUND OF SAN FRANCISCO,1166 POST STREET #201,,SAN FRANCISCO,CA,94109,4154741309,Profit,N,Y,552621,0,0
552622,DAVITA-CANYON SPRINGS DIALYSIS,22555 ALESSANDRO BLVD.,,MORENO VALLEY,CA,92553,9516536400,Profit,Y,N,552622,33.9158649,-117.269602
552623,"PEGASUS DIALYSIS, LLC","3101 PEGASUS DRIVE, SUITE 100",,BAKERSFIELD,CA,93308,6616154200,Profit,Y,Y,552623,35.43273,-119.06583
552624,DOWNEY LANDING DIALYSIS CENTER,11611 BELLFLOWER BLVD.,,DOWNEY,CA,90241,5628620001,Profit,Y,N,552624,33.9312132,-118.1254479
552626,HESPERIA DIALYSIS CENTER,"14135 MAIN STREET, SUITE 501",,HESPERIA,CA,92345,7609477405,Profit,Y,Y,552626,34.426647,-117.354605
552627,RIVERSIDE PD CENTRAL,"3660 PARK SIERRA, SUITE 108",,RIVERSIDE,CA,92505,9516873900,Profit,N,Y,552627,33.9026099,-117.4701901
