"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"390119","MOSES TAYLOR HOSPITAL","700 QUINCY AVENUE","","","SCRANTON","PA","18510","LACKAWANNA","5703402100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390119","41.411074","-75.650908"
"390122","TITUSVILLE HOSPITAL","406 WEST OAK STREET","","","TITUSVILLE","PA","16354","CRAWFORD","8148271851","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390122","41.6331704","-79.6792415"
"390123","POTTSTOWN MEMORIAL MEDICAL CENTER","1600 EAST HIGH STREET AND ARMAND HAMMER BLVD","","","POTTSTOWN","PA","19464","MONTGOMERY","6103277000","Acute Care Hospitals","Proprietary","No","390123","40.2439663","-75.6136358"
"390125","WAYNE MEMORIAL HOSPITAL","601 PARK STREET","","","HONESDALE","PA","18431","WAYNE","5702538100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390125","41.576467","-75.260486"
"390127","PHOENIXVILLE HOSPITAL","140 NUTT ROAD","","","PHOENIXVILLE","PA","19460","CHESTER","6109831000","Acute Care Hospitals","Proprietary","Yes","390127","40.123546","-75.51501"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE C","","","PITTSBURGH ","PA","15240","","4126886100","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39012F","40.4460484","-79.9612433"
"390130","MINERS MEDICAL CENTER","290 HAIDA AVENUE","","","HASTINGS","PA","16646","CAMBRIA","8142473100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390130","40.6594147","-78.7094515"
"390132","ST JOSEPH'S HOSPITAL","1600 WEST GIRARD AVENUE","","","PHILADELPHIA","PA","19130","PHILADELPHIA","2157872000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390132","39.9719923","-75.1636526"
"390133","LEHIGH VALLEY HOSPITAL","PO BOX 689","","","ALLENTOWN","PA","18105","LEHIGH","6104022273","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390133","40.6","-75.47"
"390137","WILKES-BARRE GENERAL HOSPITAL","575 NORTH RIVER STREET","","","WILKES-BARRE","PA","18764","LUZERNE","5708298111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390137","41.2586036","-75.8672935"
"390138","WAYNESBORO HOSPITAL","501 EAST MAIN ST","","","WAYNESBORO","PA","17268","FRANKLIN","7177654000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390138","39.7536838","-77.5741516"
"390139","MAIN LINE HOSPITAL BRYN MAWR CAMPUS","130 SOUTH BRYN MAWR AVE","","","BRYN MAWR","PA","19010","DELAWARE","6105263000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390139","40.018826","-75.321154"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","","","WILKES-BARRE                  ","PA","18711","LUZERNE","5708243521","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","39013F","41.2484554","-75.8369125"
"390142","ALBERT EINSTEIN MEDICAL CENTER","5501 OLD YORK ROAD","","","PHILADELPHIA","PA","19141","PHILADELPHIA","2154566090","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390142","40.0368315","-75.1444505"
"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","532 WEST PITTSBURGH STREET","","","GREENSBURG","PA","15601","WESTMORELAND","4128325050","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390145","40.3009816","-79.5549595"
"390146","WARREN GENERAL HOSPITAL","TWO CRESCENT PARK WEST","","","WARREN","PA","16365","WARREN","8147233300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390146","41.843272","-79.154769"
"390147","MONONGAHELA VALLEY HOSPITAL","1163 COUNTRY CLUB ROAD","","","MONONGAHELA","PA","15063","WASHINGTON","7242581000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390147","40.1844396","-79.9161378"
"390150","SOUTHWEST REGIONAL MEDICAL CENTER","350 BONAR AVENUE","","","WAYNESBURG","PA","15370","GREENE","7246272602","Acute Care Hospitals","Proprietary","Yes","390150","39.9005845","-80.1739106"
"390151","CHAMBERSBURG HOSPITAL","112 NORTH SEVENTH STREET","","","CHAMBERSBURG","PA","17201","FRANKLIN","7172673000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390151","39.9349307","-77.6474315"
"390153","MAIN LINE HOSPITAL PAOLI","255 WEST LANCASTER AVENUE","","","PAOLI","PA","19301","CHESTER","6106481000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390153","40.0440589","-75.5014583"
"390154","ELK REGIONAL HEALTH CENTER","763 JOHNSONBURG ROAD","","","SAINT MARYS","PA","15857","ELK","8147888000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390154","41.4255844","-78.5760559"
"390156","MERCY FITZGERALD HOSPITAL","LANSDOWNE & BAILY RDS","","","DARBY","PA","19023","DELAWARE","2152374000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390156","39.9381682","-75.2718507"
"390157","OHIO VALLEY GENERAL HOSPITAL","25 HECKEL ROAD","","","MCKEES ROCKS","PA","15136","ALLEGHENY","4127776161","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390157","40.4716","-80.091555"
"390160","CANONSBURG GENERAL HOSPITAL","100 MEDICAL BOULEVARD","","","CANONSBURG","PA","15317","WASHINGTON","7248735892","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390160","40.247007","-80.191183"
"390162","EASTON HOSPITAL","250 SOUTH 21ST STREET","","","EASTON","PA","18042","NORTHAMPTON","6102504076","Acute Care Hospitals","Proprietary","Yes","390162","40.6870828","-75.2427202"
"390163","ACMH HOSPITAL","ONE NOLTE DRIVE","","","KITTANNING","PA","16201","ARMSTRONG","7245438404","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390163","40.808716","-79.5604253"
"390164","UPMC PRESBYTERIAN SHADYSIDE","200 LOTHROP STREET","","","PITTSBURGH","PA","15213","ALLEGHENY","4126478788","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390164","40.441939","-79.9605179"
"390168","BUTLER MEMORIAL HOSPITAL","ONE HOSPITAL WAY","","","BUTLER","PA","16001","BUTLER","7242836666","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390168","40.867222","-79.8790064"
"390173","INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","","","INDIANA","PA","15701","INDIANA","7243577000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390173","40.6075465","-79.1565718"
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","111 SOUTH 11TH STREET","","","PHILADELPHIA","PA","19107","PHILADELPHIA","2159556000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390174","39.9496753","-75.158725"
"390178","UPMC HORIZON","110 NORTH MAIN STREET","","","GREENVILLE","PA","16125","MERCER","7245882100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390178","41.4113265","-80.3716875"
"390179","CHESTER COUNTY HOSPITAL","701 EAST MARSHALL ST","","","WEST CHESTER","PA","19380","CHESTER","6104315000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390179","39.970243","-75.602588"
"390180","CROZER CHESTER MEDICAL CENTER","ONE MEDICAL CENTER BOULEVARD","","","UPLAND","PA","19013","DELAWARE","6104472000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390180","39.8572098","-75.3666109"
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","360 W RUDDLE STREET","","","COALDALE","PA","18218","SCHUYLKILL","5706452131","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390183","40.8213398","-75.9139185"
"390184","HIGHLANDS HOSPITAL","401 EAST MURPHY AVENUE","","","CONNELLSVILLE","PA","15425","FAYETTE","7246281500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390184","40.022968","-79.586136"
"390185","HAZLETON GENERAL HOSPITAL","700 EAST BROAD STREET","","","HAZLETON","PA","18201","LUZERNE","5705014000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390185","40.948745","-75.96386"
"390189","SHAMOKIN AREA COMMUNITY HOSPITAL","4200 HOSPITAL ROAD","","","COAL TOWNSHIP","PA","17866","NORTHUMBERLAND","5706444200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390189","40.8051487","-76.5699371"
"390192","MERCY TYLER HOSPITAL","880 STATE ROUTE 6 WEST","","","TUNKHANNOCK","PA","18657","WYOMING","5708362161","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390192","41.5474657","-75.9182028"
"390194","GNADEN HUETTEN MEMORIAL HOSPITAL","211 NORTH 12TH STREET","","","LEHIGHTON","PA","18235","CARBON","6073771300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390194","40.832553","-75.7267736"
"390195","MAIN LINE HOSPITAL LANKENAU","100 LANCASTER AVE","","","WYNNEWOOD","PA","19096","MONTGOMERY","6106452000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390195","39.988136","-75.2618837"
"390197","SACRED HEART HOSPITAL","421 CHEW STREET","","","ALLENTOWN","PA","18102","LEHIGH","6107764900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390197","40.6079758","-75.4681743"
"390198","MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","","","ERIE","PA","16509","ERIE","8148644031","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390198","42.0739414","-80.0936747"
"390199","PUNXSUTAWNEY AREA HOSPITAL","81 HILLCREST DRIVE","","","PUNXSUTAWNEY","PA","15767","JEFFERSON","8149381800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390199","40.961282","-78.999735"
"390201","POCONO MEDICAL CENTER","206 EAST BROWN STREET","","","EAST STROUDSBURG","PA","18301","MONROE","5704763348","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390201","40.9922509","-75.1746555"
"390203","DOYLESTOWN HOSPITAL","595 WEST STATE ST","","","DOYLESTOWN","PA","18901","BUCKS","2153452200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390203","40.305107","-75.145669"
"390204","NAZARETH HOSPITAL","2601 HOLME AVE","","","PHILADELPHIA","PA","19152","PHILADELPHIA","2153356000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390204","40.0583758","-75.043557"
"390211","SHARON REGIONAL HEALTH SYSTEM","740 EAST STATE STREET","","","SHARON","PA","16146","MERCER","7249833912","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390211","41.2329831","-80.4956422"
"390217","EXCELA HEALTH FRICK HOSPITAL","508 SOUTH CHURCH STREET","","","MOUNT PLEASANT","PA","15666","WESTMORELAND","7245471500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390217","40.145263","-79.549922"
"390219","EXCELA HEALTH LATROBE HOSPITAL","ONE MELLON WAY","","","LATROBE","PA","15650","WESTMORELAND","7245371000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390219","40.320998","-79.394584"
"390220","JENNERSVILLE REGIONAL HOSPITAL","1015 WEST BALTIMORE PIKE","","","WEST GROVE","PA","19390","CHESTER","6108691000","Acute Care Hospitals","Proprietary","Yes","390220","39.821909","-75.8868339"
"390222","RIDDLE MEMORIAL HOSPITAL","1068 WEST BALTIMORE PIKE","","","MEDIA","PA","19063","DELAWARE","6105669400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390222","39.914394","-75.430112"
"390223","PENN PRESBYTERIAN MEDICAL CENTER","51 NORTH 39TH STREET","","","PHILADELPHIA","PA","19104","PHILADELPHIA","2156628000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390223","39.9572391","-75.1995344"
"390225","EPHRATA COMMUNITY HOSPITAL","169 MARTIN AVENUE","","","EPHRATA","PA","17522","LANCASTER","7177330311","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390225","40.1873897","-76.1822355"
"390226","PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS","800 SPRUCE STREET","","","PHILADELPHIA","PA","19107","PHILADELPHIA","2158293000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390226","39.9457874","-75.1558798"
"390228","ST CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL ROAD","","","PITTSBURGH","PA","15243","ALLEGHENY","4125614900","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390228","40.377822","-80.065892"
"390231","ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","","","ABINGTON","PA","19001","MONTGOMERY","2154812000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390231","40.12073","-75.118203"
"390233","HANOVER HOSPITAL","300 HIGHLAND AVE","","","HANOVER","PA","17331","YORK","7176373711","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390233","39.80858","-76.983061"
"390236","MEMORIAL HOSPITAL INC  TOWANDA","91 HOSPITAL DRIVE","","","TOWANDA","PA","18848","BRADFORD","5702682270","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390236","41.7836979","-76.4487718"
"390237","MERCY HOSPITAL SCRANTON","746 JEFFERSON AVENUE","","","SCRANTON","PA","18501","LACKAWANNA","5703487100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390237","41.4127392","-75.6540129"
"390256","MILTON S HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","","","HERSHEY","PA","17033","DAUPHIN","7175318521","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390256","40.26466","-76.675773"
"390258","ST MARY MEDICAL CENTER","LANGHORNE-NEWTOWN RD","","","LANGHORNE","PA","19047","BUCKS","2157502003","Acute Care Hospitals","Voluntary non-profit - Church","Yes","390258","40.201068","-74.927487"
"390263","LEHIGH VALLEY HOSPITAL - MUHLENBERG","2545 SCHOENERSVILLE ROAD","","","BETHLEHEM","PA","18017","LEHIGH","6104022273","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390263","40.644389","-75.408955"
"390265","JEFFERSON REGIONAL MEDICAL CENTER","565 COAL VALLEY RD","","","PITTSBURGH","PA","15236","ALLEGHENY","4124695000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390265","40.322558","-79.932856"
"390266","GROVE CITY MEDICAL CENTER","631 NORTH BROAD STREET EXT.","","","GROVE CITY","PA","16127","MERCER","7244507000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390266","41.1578377","-80.0886703"
"390267","WESTERN PENNSYLVANIA HOSP FORBES REGIONAL CAMPUS","2570 HAYMAKER RD","","","MONROEVILLE","PA","15146","ALLEGHENY","4128582000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390267","40.428971","-79.748075"
"390268","MOUNT NITTANY MEDICAL CENTER","1800 EAST PARK AVE","","","STATE COLLEGE","PA","16803","CENTRE","8142317000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390268","40.8057328","-77.8646964"
"390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","100O EAST MOUNTAIN BOULEVARD","","","WILKES BARRE","PA","18711","LUZERNE","5708267300","Acute Care Hospitals","Voluntary non-profit - Private","No","390270","41.258546","-75.8104069"
"390272","VALLEY FORGE MEDICAL CENTER AND HOSPITAL","1033 W GERMANTOWN PIKE","","","NORRISTOWN","PA","19401","MONTGOMERY","2155398500","Acute Care Hospitals","Proprietary","No","390272","40.158226","-75.368069"
"390278","EAGLEVILLE HOSPITAL","100 EAGLEVILLE RD","","","EAGLEVILLE","PA","19408","MONTGOMERY","2155396000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","390278","40.1558603","-75.4118737"
"390290","HAHNEMANN UNIVERSITY HOSPITAL","230 NORTH BROAD STREET","","","PHILADELPHIA","PA","19102","PHILADELPHIA","2157627000","Acute Care Hospitals","Proprietary","Yes","390290","39.9571075","-75.162671"
"390304","ROXBOROUGH MEMORIAL HOSPITAL","5800 RIDGE AVE","","","PHILA","PA","19128","PHILADELPHIA","2154839900","Acute Care Hospitals","Proprietary","No","390304","40.029145","-75.212027"
"390307","EDGEWOOD SURGICAL HOSPITAL","239 EDGEWOOD DRIVE EXTENSION","","","TRANSFER","PA","16154","MERCER","7246460400","Acute Care Hospitals","Proprietary","Yes","390307","41.3304357","-80.417679"
"390312","CANCER TREATMENT CENTERS OF AMERICA","1331 EAST WYOMING AVENUE","","","PHILADELPHIA","PA","19124","PHILADELPHIA","2157446728","Acute Care Hospitals","Voluntary non-profit - Private","No","390312","40.018902","-75.098324"
"390313","SAINT CATHERINE MEDICAL CENTER FOUNTAIN SPRINGS","101 BROAD STREET","","","ASHLAND","PA","17921","SCHUYLKILL","5708752000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","390313","40.769989","-76.3296979"
"390314","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","2310 HIGHLAND AVENUE","","","BETHLEHEM","PA","18017","LEHIGH","6106914300","Acute Care Hospitals","Proprietary","No","390314","40.672689","-75.365789"
"390316","SURGICAL INSTITUTE OF READING","2752 CENTURY BOULEVARD","","","WYOMISSING","PA","19610","BERKS","7179999999","Acute Care Hospitals","Proprietary","No","390316","40.358538","-75.988051"
"390318","WESTFIELD HOSPITAL","4815 TILGHMAN STREET","","","ALLENTOWN","PA","18105","LEHIGH","6109738400","Acute Care Hospitals","Proprietary","Yes","390318","40.591473","-75.562737"
"390321","SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","1503 CEDAR CREST BOULEVARD","","","ALLENTOWN","PA","18104","LEHIGH","6108719110","Acute Care Hospitals","Proprietary","No","390321","40.6112706","-75.5323557"
"390322","BUCKS COUNTY SPECIALTY HOSPITAL","3300 TILLMAN DRIVE","","","BENSALEM","PA","19020","BUCKS","2156397513","Acute Care Hospitals","Proprietary","No","390322","40.1168336","-74.9613417"
"390323","ADVANCED SURGICAL HOSPITAL","100 TRICH DRIVE","","","WASHINGTON","PA","15301","WASHINGTON","7248840710","Acute Care Hospitals","Proprietary","No","390323","40.1554231","-80.2783071"
"391300","JERSEY SHORE HOSPITAL","THOMPSON STREET","","","JERSEY SHORE","PA","17740","LYCOMING","5703980100","Critical Access Hospitals","Voluntary non-profit - Other","Yes","391300","41.2008625","-77.2612355"
"391301","MUNCY VALLEY HOSPITAL","215 EAST WATER STREET","","","MUNCY","PA","17756","LYCOMING","5705468282","Critical Access Hospitals","Voluntary non-profit - Church","Yes","391301","41.2095983","-76.7746426"
"391303","FULTON COUNTY MEDICAL CENTER","214 PEACH ORCHARD ROAD","","","MCCONNELLSBURG","PA","17233","FULTON","7174853155","Critical Access Hospitals","Voluntary non-profit - Private","Yes","391303","39.937337","-78.006815"
"391305","TROY COMMUNITY HOSPITAL","101 ELMIRA STREET","","","TROY","PA","16947","BRADFORD","5702972121","Critical Access Hospitals","Voluntary non-profit - Private","Yes","391305","41.7861507","-76.7866479"
"391306","MONTROSE GENERAL HOSPITAL","25 GROW AVENUE","","","MONTROSE","PA","18801","SUSQUEHANNA","5702783801","Critical Access Hospitals","Voluntary non-profit - Private","Yes","391306","41.833863","-75.870584"
"391308","CORRY MEMORIAL HOSPITAL","612 WEST SMITH STREET","","","CORRY","PA","16407","ERIE","8146644641","Critical Access Hospitals","Voluntary non-profit - Private","Yes","391308","41.9253709","-79.6537713"
"391311","MID-VALLEY HOSPITAL","1400 SOUTH MAIN STREET","","","PECKVILLE","PA","18452","LACKAWANNA","5703835500","Critical Access Hospitals","Voluntary non-profit - Other","Yes","391311","41.4764866","-75.6028919"
"391312","BROOKVILLE HOSPITAL","100 HOSPITAL ROAD","","","BROOKVILLE","PA","15825","JEFFERSON","8148492312","Critical Access Hospitals","Voluntary non-profit - Private","Yes","391312","41.1572336","-79.0914511"
"391313","CHARLES COLE MEMORIAL HOSPITAL","1001 EAST SECOND STREET","","","COUDERSPORT","PA","16915","POTTER","8142749301","Critical Access Hospitals","Voluntary non-profit - Other","Yes","391313","41.771809","-77.9803788"
"393302","CHILDREN'S HOSPITAL OF PITTSBURGH OF UPMC","4401 PENN AVENUE","","","PITTSBURGH","PA","15224","ALLEGHENY","4126925325","Childrens","Voluntary non-profit - Other","Yes","393302","40.4658072","-79.9537345"
"393303","CHILDREN'S HOSPITAL OF PHILADELPHIA","34TH ST & CIVIC CENTER BLVD","","","PHILADELPHIA","PA","19104","PHILADELPHIA","2155903745","Childrens","Voluntary non-profit - Private","Yes","393303","33.5632992","-101.931092"
"400001","ASHFORD PRESBYTERIAN COMMUNITY HOSP","1451 ASHFORD AVENUE","","","SAN JUAN","PR","907","SAN JUAN","7877212160","Acute Care Hospitals","Voluntary non-profit - Other","Yes","400001","18.4548482","-66.0658561"
"400003","HOSPITAL DR PILA","LAS AMERICAS AVE","","","PONCE","PR","733","PONCE","7878485600","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400003","18.0046968","-66.6021584"
"400004","ASOCIACION HOSPITAL DEL MAESTRO INC","SERGIO CUEVAS BUSTAMANTE STREET 550","","","SAN JUAN","PR","936","SAN JUAN","7877586420","Acute Care Hospitals","Voluntary non-profit - Other","Yes","400004","0","0"
"400005","HIMA SAN PABLO HUMACAO","CALLE FONT MARTELO #3","","","HUMACAO","PR","791","HUMACAO","7878522424","Acute Care Hospitals","Proprietary","Yes","400005","0","0"
"400006","DOCTORS' CENTER HOSPITAL SAN JUAN","PDA. 20 C/ SAN RAFAEL # 1395","","","FERNANDEZ JUNCOS","PR","909","SAN JUAN","7877232950","Acute Care Hospitals","Proprietary","Yes","400006","0","0"
"400007","RYDER MEMORIAL HOSPITAL INC","355 AVE FONT MARTELO","","","HUMACAO","PR","791","HUMACAO","7878520768","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400007","0","0"
"400009","SANTA ROSA CLINIC","AVE. LOS VETERANOS #3","","","GUAYAMA","PR","785","GUAYANILLA","7878640101","Acute Care Hospitals","Voluntary non-profit - Private","No","400009","0","0"
"400010","CASTANER GENERAL HOSPITAL","ST 135 KM 64 2","","","CASTANER","PR","631","LARES","7878295010","Acute Care Hospitals","Government - Local","Yes","400010","0","0"
"400011","HOSPITAL ORIENTE","300 FONT MARTELLO STREET","","","HUMACAO","PR","792","HUMACAO","7878520505","Acute Care Hospitals","Proprietary","Yes","400011","0","0"
"400012","DR I GONZALEZ MARTINEZ ONCOLOGY HOSP","BO. MONACILLOS CENTRO MEDICO","","","SAN JUAN","PR","919","SAN JUAN","7877634149","Acute Care Hospitals","Voluntary non-profit - Private","No","400012","0","0"
"400013","HOSPITAL MENONITA DE CAYEY","BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14","","","CAYEY","PR","737","CAYEY","7875351001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400013","0","0"
"400014","BELLA VISTA HOSPITAL","CARR 349 KM 2 7 CERRO LAS MESAS","","","MAYAGUEZ","PR","681","MAYAGUEZ","7876526045","Acute Care Hospitals","Voluntary non-profit - Church","No","400014","0","0"
"400015","SAN JUAN MUNICIPAL HOSPITAL","BARRIO MONACILLOS","","","RIO PIEDRAS","PR","936","SAN JUAN","7877568535","Acute Care Hospitals","Voluntary non-profit - Other","No","400015","0","0"
"400016","AUXILIO MUTUO HOSPITAL","PONCE DE LEON AVENUE STOP 36 1/2 #735","","","HATO REY","PR","918","SAN JUAN","7877582000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400016","0","0"
"400018","MENNONITE GENERAL HOSPITAL INC","CALLE JOSE C VASQUEZ BO. CAONILLAS","","","AIBONITO","PR","705","AIBONITO","7875351001","Acute Care Hospitals","Voluntary non-profit - Other","Yes","400018","0","0"
"400019","HOSPITAL PAVIA SANTURCE","CALLE PROFESOR AUGUSTO RODRIGUEZ #1462","","","FERNANDEZ JUNCOS","PR","910","SAN JUAN","7877276060","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400019","0","0"
"400021","HOSPITAL DE LA CONCEPCION","ROAD NUMBER 2 KM 173.4","","","SAN GERMAN","PR","683","SAN GERMAN","7878921860","Acute Care Hospitals","Proprietary","Yes","400021","18.0717026","-67.0554153"
"400022","HOSPITAL DAMAS INC","PONCE BY PASS #2213","","","PONCE","PR","717","PONCE","7878408460","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400022","0","0"
"400024","CLINICA ESPANOLA INC","SECTOR LA QUINTA BO BALBOA","","","MAYAGUEZ","PR","680","MAYAGUEZ","7878320404","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400024","0","0"
"400026","LAFAYETTE HOSPITAL","CARR.753 KM.0.1-SECTOR CUATRO CALLES","","","ARROYO","PR","714","ARROYO","7878393232","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400026","0","0"
"400028","HOSPITAL ONCOLOGICO ANDRES GRILLASCA","AVE TITO CASTRO CARR 14 ANTIGUO CENTRO MEDICO","","","PONCE","PR","733","PONCE","7878480800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400028","0","0"
"400032","HOSPITAL HERMANOS MELENDEZ INC","CARRETERA #2 KM 11 7","","","BAYAMON","PR","960","BAYAMON","7876208181","Acute Care Hospitals","Proprietary","Yes","400032","0","0"
"40003F","SAN JUAN VA MEDICAL CENTER","10 CALLE CASIA","","","SAN JUAN   ","PR","921","SAN JUAN","8004498729","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","40003F","0","0"
"400044","SAN LUKE'S MEMORIAL HOSPITAL INC","TITO CASTRO AVE #917","","","PONCE","PR","733","PONCE","7878442080","Acute Care Hospitals","Voluntary non-profit - Church","Yes","400044","0","0"
"400048","HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC","AVE. PEDRO ALBIZU CAMPOS URB. LA HACIENDA","","","GUAYAMA","PR","785","GUAYANILLA","7878644300","Acute Care Hospitals","Proprietary","Yes","400048","0","0"
"400061","UNIVERSITY DISTRICT HOSPITAL","BARRIO MONACILLOS CENTROMEDICO","","","RIO PIEDRAS","PR","927","SAN JUAN","7877540101","Acute Care Hospitals","Government - State","Yes","400061","0","0"
"400079","HOSP COMUNITARIO BUEN SAMARITANO","CARR.2 KM.1.4 AVE. SEVERIANO CUEVAS #18","","","AGUADILLA","PR","603","AGUADILLA","7876580000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","400079","0","0"
"400087","HOSPITAL DR CAYETANO COLL Y TOSTE","CARRETERA 129 KM.1 AVENIDA SAN LUIS","","","ARECIBO","PR","613","ARECIBO","7876507272","Acute Care Hospitals","Proprietary","Yes","400087","0","0"
"400098","HOSPITAL SAN FRANCISCO","371 DE DIEGO AVE","","","SAN JUAN","PR","923","SAN JUAN","7877675100","Acute Care Hospitals","Proprietary","Yes","400098","18.4461477","-66.0682657"
"400102","DOCTORS CENTER HOSPITAL BAYAMON","9 J STREET EXT HERMANAS DAVILA","","","BAYAMON","PR","959","BAYAMON","7876225420","Acute Care Hospitals","Proprietary","Yes","400102","0","0"
"400103","CENTRO MEDICO DE MAYAG DR  RAMON EMETERIO BETANCES","AVE HOSTOS 410","","","MAYAGUEZ","PR","681","MAYAGUEZ","7876529200","Acute Care Hospitals","Proprietary","Yes","400103","18.202606","-67.1473327"
"400104","HOSPITAL SAN JUAN BAUTISTA MEDICAL CENTER","CARR 172 URB TURABO GARDENS","","","CAGUAS","PR","725","CAGUAS","7877443141","Acute Care Hospitals","Government - Hospital District or Authority","Yes","400104","0","0"
"400105","HOSPITAL UNIVERSITARIO DR RUIZ ARNAU","LAUREL AVE SANTA JUANITA #100","","","BAYAMON","PR","956","BAYAMON","7877875151","Acute Care Hospitals","Government - State","No","400105","0","0"
"400106","METROPOLITAN HOSPITAL","CARRETERA #1785 URB LAS LOMAS","","","SAN JUAN","PR","922","SAN JUAN","7877935013","Acute Care Hospitals","Proprietary","Yes","400106","0","0"
